representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
spring data redis,4,spring data redis,4,4,['spring data redis']
http status code,5,http status code,5,10,"['http status', 'http status code', 'http status codes']"
antora,9,antora,9,9,['antora']
saml,5,saml,5,5,['saml']
cnb,2,cnb,2,2,['cnb']
readme,6,readme,6,6,['readme']
service,5,service,5,7,"['service', 'services']"
spring webflux,24,spring webflux,24,24,['spring webflux']
dsl,2,dsl,2,2,['dsl']
module metadata,2,module metadata,2,2,['module metadata']
web application,8,web application,8,8,['web application']
spring native,5,spring native,5,5,['spring native']
chore,2,chore,2,2,['chore']
changelog,12,changelog,12,12,['changelog']
jaybird,2,jaybird,2,2,['jaybird']
type cleanup,2,type cleanup,2,2,['type cleanup']
spring profiles,4,spring profiles,4,4,['spring profiles']
image build,8,image build,8,12,"['image build', 'build image']"
webservices,2,web services,8,10,"['webservices', 'web services']"
task execution,7,task execution,7,7,['task execution']
starter,10,starter,10,10,['starter']
conditional on property,3,conditional on property,3,3,['conditional on property']
startup performance,2,startup performance,2,2,['startup performance']
component scan,5,component scan,5,5,['component scan']
conversion service,5,conversion service,5,5,['conversion service']
spring boot cli,3,spring boot cli,3,3,['spring boot cli']
continuous integration,6,continuous integration,6,6,['continuous integration']
syft,2,syft,2,2,['syft']
propertysource,2,propertysource,2,2,['propertysource']
commons compress,3,commons compress,3,3,['commons compress']
code improvement,8,code improvement,8,8,['code improvement']
test issue,15,test issue,15,23,"['test issue', 'testing issue', 'test bug']"
time series,10,time series,10,12,"['time series', 'timeseries']"
indexcompatibility,2,index compatibility,4,6,"['indexcompatibility', 'index compatibility']"
rolling upgrade,12,rolling upgrade,12,12,['rolling upgrade']
credentials,12,credentials,12,12,['credentials']
ci test,3,ci test,3,3,['ci test']
sql plugin,8,sql plugin,8,8,['sql plugin']
searchable snapshots,8,searchable snapshots,8,12,"['searchable snapshots', 'searchable snapshot']"
ranking,4,ranking,4,4,['ranking']
bucket,2,bucket,2,2,['bucket']
codec,4,codec,4,4,['codec']
vector index,5,vector index,5,5,['vector index']
indices,5,indices,5,5,['indices']
searchablesnapshots,2,searchablesnapshots,2,2,['searchablesnapshots']
jvm,18,jvm,18,18,['jvm']
docvalues,4,docvalues,4,6,"['docvalues', 'doc values']"
bulk,2,bulk,2,2,['bulk']
mixed cluster,15,mixed cluster,15,15,['mixed cluster']
ql,3,ql,3,3,['ql']
esql plugin,21,esql plugin,21,21,['esql plugin']
nested,3,nested,3,3,['nested']
ilm,8,ilm,8,8,['ilm']
cluster management,10,cluster management,10,10,['cluster management']
thread pool,12,thread pool,12,12,['thread pool']
search vectors,2,vector search,3,5,"['search vectors', 'vector search']"
snapshot repo,3,snapshot repo,3,9,"['snapshot repo', 'snapshot repository', 'azure snapshot repo']"
painless,4,painless,4,4,['painless']
cloud,5,cloud,5,5,['cloud']
x pack ml,2,x pack ml,2,2,['x pack ml']
fish,3,fish,3,3,['fish']
walker,3,walker,3,3,['walker']
preview window,2,preview window,2,2,['preview window']
fzf vim,2,fzf vim,2,2,['fzf vim']
tar,4,tar,4,4,['tar']
alias,7,alias,7,7,['alias']
fzf tmux,3,fzf tmux,3,3,['fzf tmux']
shell completion,2,shell completion,2,2,['shell completion']
neovim,9,neovim,9,9,['neovim']
arithmetic,11,arithmetic,11,11,['arithmetic']
signer,2,signer,2,2,['signer']
sway core,2,sway core,2,2,['sway core']
intrinsic function,4,intrinsic function,4,4,['intrinsic function']
placeholderresolution,2,placeholderresolution,2,2,['placeholderresolution']
function reference,5,function reference,5,5,['function reference']
request binding,2,request binding,2,2,['request binding']
xml configuration,8,xml configuration,8,8,['xml configuration']
spring scheduling,2,spring scheduling,2,2,['spring scheduling']
content negotiation,9,content negotiation,9,9,['content negotiation']
path matching,6,path matching,6,6,['path matching']
jsr223,2,jsr223,2,2,['jsr223']
cglibs,2,cglib,8,10,"['cglibs', 'cglib']"
osgi,4,osgi,4,4,['osgi']
factorybean,3,factorybean,3,3,['factorybean']
constructor injection,4,constructor injection,4,4,['constructor injection']
qualifier,7,qualifier,7,7,['qualifier']
reference manual,9,reference manual,9,9,['reference manual']
dynamic property,2,dynamic property,2,2,['dynamic property']
crac,7,crac,7,7,['crac']
task executor,4,task executor,4,4,['task executor']
data mapping,2,data mapping,2,2,['data mapping']
spring orm,2,spring orm,2,2,['spring orm']
assertion library,2,assertion library,2,2,['assertion library']
milestone,10,milestone,10,10,['milestone']
method handler,2,method handle,5,12,"['method handle', 'methodhandle', 'handler method', 'method handler']"
transactional,4,transactional,4,4,['transactional']
controller,11,controller,11,11,['controller']
http message converter,8,http message converter,8,11,"['http message converter', 'http message conversion']"
response,6,response,6,6,['response']
handler,2,handler,2,2,['handler']
java interop,6,java interop,6,6,['java interop']
review,4,review,4,4,['review']
stomp,4,stomp,4,4,['stomp']
method overriding,4,method overriding,4,4,['method overriding']
pe,3,pe,3,3,['pe']
fpu,4,fpu,4,4,['fpu']
x86,9,x86,9,15,"['x86', 'x86 64']"
pyghidra,2,pyghidra,2,2,['pyghidra']
coloring,6,coloring,6,6,['coloring']
versiontracking,2,version tracking,7,9,"['version tracking', 'versiontracking']"
pe format,9,pe format,9,9,['pe format']
demangling,4,demangling,4,4,['demangling']
compiler specific,2,compiler specific,2,2,['compiler specific']
gcc,10,gcc,10,10,['gcc']
goto anything,2,goto anything,2,2,['goto anything']
sharing,4,sharing,4,4,['sharing']
tags,4,tag,5,9,"['tags', 'tag']"
dropbox,5,dropbox,5,5,['dropbox']
sidebar,10,sidebar,10,10,['sidebar']
pam,5,pam,5,5,['pam']
repo,5,repo,5,5,['repo']
issue,106,issue,106,111,"['issue', 'issues']"
organization,11,organization,11,11,['organization']
git integration,4,github integration,8,12,"['git integration', 'github integration']"
rss,5,rss,5,5,['rss']
access control,18,access control,18,18,['access control']
cron,5,cron,5,5,['cron']
branch management,9,branch management,9,9,['branch management']
artifact,4,artifact,4,7,"['artifact', 'artifacts']"
sftp,6,sftp,6,6,['sftp']
playback,3,playback,3,5,"['playback', 'media playback']"
upload issue,2,upload error,2,4,"['upload error', 'upload issue']"
driver 115,2,driver 115,2,4,"['driver 115', '115 driver']"
local storage,6,local storage,6,6,['local storage']
storage driver,10,storage driver,10,10,['storage driver']
display issue,4,display issue,4,4,['display issue']
driver terabox,2,driver terabox,2,2,['driver terabox']
cloud storage,16,cloud storage,16,16,['cloud storage']
driver feijipan,2,driver feijipan,2,2,['driver feijipan']
stdlib,109,stdlib,109,109,['stdlib']
methoderror,2,methoderror,2,2,['methoderror']
code analysis,18,code analysis,18,21,"['code analysis', 'code inspection']"
sockets,6,sockets,6,8,"['sockets', 'socket']"
editable install,5,editable install,5,9,"['editable install', 'editable installs']"
environment markers,7,environment markers,7,7,['environment markers']
python packaging,2,python package,4,6,"['python packaging', 'python package']"
uv publish,2,uv publish,2,2,['uv publish']
uv pip,2,uv pip,2,2,['uv pip']
manylinux,4,manylinux,4,4,['manylinux']
requirements,18,requirements,18,18,['requirements']
uv config,2,uv configuration,3,5,"['uv config', 'uv configuration']"
python discovery,2,python discovery,2,2,['python discovery']
tool installation,2,tool installation,2,2,['tool installation']
normalization,10,normalization,10,10,['normalization']
setuptools scm,3,setuptools scm,3,3,['setuptools scm']
pip compile,8,pip compile,8,8,['pip compile']
dependencyresolution,2,dependencyresolution,2,2,['dependencyresolution']
virtual environment,30,virtual environment,30,36,"['virtual environment', 'virtual environments']"
uv pip compile,2,uv pip compile,2,2,['uv pip compile']
python env,2,python env,2,4,"['python env', 'python environment']"
project management,33,project management,33,33,['project management']
init,13,init,13,13,['init']
uv init,4,uv init,4,4,['uv init']
marker resolution,2,marker resolution,2,2,['marker resolution']
fork management,3,fork management,3,3,['fork management']
general,27,general,27,27,['general']
logic,15,logic,15,15,['logic']
pip compatibility,3,pip compatibility,3,3,['pip compatibility']
component:vnumberinput,2,vnumberinput,4,8,"['component:vnumberinput', 'component: vnumberinput', 'vnumberinput']"
readonly,10,readonly,10,17,"['readonly', 'read only']"
vmenu,3,vmenu,3,5,"['vmenu', 'v menu']"
stepper,6,stepper,6,6,['stepper']
snackbar,6,snackbar,6,6,['snackbar']
navigationdrawer,2,navigationdrawer,2,2,['navigationdrawer']
component: treeview,2,component: treeview,2,2,['component: treeview']
datepicker,7,date picker,8,15,"['datepicker', 'date picker']"
fatal error,6,fatal error,6,6,['fatal error']
zend extension,2,zend extension,2,2,['zend extension']
fatalerror,2,fatalerror,2,2,['fatalerror']
splfixedarray,4,splfixedarray,4,4,['splfixedarray']
zts,5,zts,5,5,['zts']
area datetime,2,area datetime,2,2,['area datetime']
dba,3,dba,3,3,['dba']
domain/language,2,domain language,6,11,"['domain language', 'domain: language', 'domain/language']"
gmp,6,gmp,6,6,['gmp']
fiber,8,fiber,8,8,['fiber']
weakmap,4,weakmap,4,4,['weakmap']
finfo,4,finfo,4,4,['finfo']
php extension,18,php extension,18,27,"['php extension', 'php extensions']"
undefinedbehavior,2,undefinedbehavior,2,2,['undefinedbehavior']
firebird,4,firebird,4,4,['firebird']
var dump,3,var dump,3,3,['var dump']
compiler compatibility,2,compiler compatibility,2,2,['compiler compatibility']
ext date,2,ext date,2,2,['ext date']
foreach,7,foreach,7,7,['foreach']
sema,2,sema,2,2,['sema']
c backend,9,c backend,9,9,['c backend']
metaprogramming,6,metaprogramming,6,6,['metaprogramming']
translate c,2,translate c,2,2,['translate c']
slow query log,2,slow query log,2,2,['slow query log']
data import,6,data import,6,6,['data import']
mvcc,4,mvcc,4,4,['mvcc']
tiproxy,2,tiproxy,2,2,['tiproxy']
dxf,2,dxf,2,2,['dxf']
query optimizer,4,query optimizer,4,4,['query optimizer']
data management,14,data management,14,14,['data management']
domain,2,domain,2,2,['domain']
tidb planner,2,tidb planner,2,2,['tidb planner']
auto increment,3,auto increment,3,3,['auto increment']
resource group,4,resource group,4,4,['resource group']
tso,4,tso,4,4,['tso']
grafana,6,grafana,6,6,['grafana']
sql mode,8,sql mode,8,8,['sql mode']
tidb core,5,tidb core,5,5,['tidb core']
alter table,4,alter table,4,4,['alter table']
eval context,3,eval context,3,3,['eval context']
region balancing,3,region balancing,3,3,['region balancing']
hash aggregation,2,hash aggregation,2,2,['hash aggregation']
gorm,2,gorm,2,2,['gorm']
dist task,3,dist task,3,3,['dist task']
dm,4,dm,4,4,['dm']
select for update,2,select for update,2,2,['select for update']
slow query,6,slow query,6,6,['slow query']
network partition,6,network partition,6,6,['network partition']
normal mode,5,normal mode,5,5,['normal mode']
manpage,3,man pages,4,7,"['manpage', 'man pages']"
lua,3,lua,3,3,['lua']
text objects,2,text object,3,5,"['text objects', 'text object']"
insert mode,8,insert mode,8,8,['insert mode']
autocmd,6,autocmd,6,6,['autocmd']
vim behavior,4,vim behavior,4,4,['vim behavior']
dict,3,dict,3,3,['dict']
x11,4,x11,4,4,['x11']
screen,2,screen,2,2,['screen']
colorscheme,4,colorscheme,4,4,['colorscheme']
oss,3,oss,3,3,['oss']
dap,3,dap,3,3,['dap']
live share,2,live share,2,2,['live share']
ghe,2,ghe,2,2,['ghe']
php,120,php,120,120,['php']
undo redo,3,undo redo,3,3,['undo redo']
titlebar,2,titlebar,2,4,"['titlebar', 'title bar']"
disposable management,3,disposable management,3,3,['disposable management']
tunnel,2,tunnel,2,2,['tunnel']
remote access,5,remote access,5,5,['remote access']
working sets,2,working sets,2,2,['working sets']
decorations,8,decorations,8,10,"['decorations', 'decoration']"
quick fix,6,quick fix,6,6,['quick fix']
chrome,3,chrome,3,3,['chrome']
reproducible,38,reproducible,38,38,['reproducible']
light theme,2,dark theme,4,6,"['light theme', 'dark theme']"
copilot chat,2,copilot chat,2,2,['copilot chat']
account management,7,account management,7,7,['account management']
code completion,13,code completion,13,13,['code completion']
ui design,3,ui design,3,3,['ui design']
self update,3,auto update,4,7,"['auto update', 'self update']"
save,7,save,7,7,['save']
tree sitter,5,tree sitter,5,5,['tree sitter']
inlay hints,2,inlay hints,2,4,"['inlay hints', 'inlay hint']"
accounts,2,accounts,2,2,['accounts']
extension compatibility,2,extension support,3,5,"['extension compatibility', 'extension support']"
deprecated,17,deprecated,17,17,['deprecated']
intellisense,10,intellisense,10,10,['intellisense']
microsoft account,2,microsoft account,2,2,['microsoft account']
api testing,4,api testing,4,4,['api testing']
extensibility,2,extensibility,2,2,['extensibility']
dart,2,dart,2,2,['dart']
test results,3,test results,3,3,['test results']
code tunnel,2,code tunnel,2,2,['code tunnel']
extension interaction,3,extension interaction,3,3,['extension interaction']
vsda,2,vsda,2,2,['vsda']
image preview,3,image preview,3,3,['image preview']
monaco,2,monaco,2,2,['monaco']
graphics,8,graphics,8,8,['graphics']
findfiles,2,findfiles,2,2,['findfiles']
command guide,3,command guide,3,3,['command guide']
context menu,6,context menu,6,6,['context menu']
picker,3,picker,3,3,['picker']
comment thread,5,comment thread,5,5,['comment thread']
vscode web,3,vscode web,3,3,['vscode web']
profile management,9,profile management,9,11,"['profile manager', 'profile management']"
file management,27,file management,27,27,['file management']
embedded languages,2,embedded languages,2,2,['embedded languages']
type hierarchy,3,type hierarchy,3,3,['type hierarchy']
workspace trust,2,workspace trust,2,2,['workspace trust']
uri encoding,2,url encoding,5,7,"['uri encoding', 'url encoding']"
views,2,views,2,2,['views']
nls,2,nls,2,2,['nls']
codespaces,2,codespaces,2,2,['codespaces']
deep linking,2,deep linking,2,2,['deep linking']
scrollbar,2,scrollbar,2,2,['scrollbar']
extension update,3,extension update,3,5,"['extension update', 'extension updates']"
ui interaction,3,user interaction,5,8,"['ui interaction', 'user interaction']"
visual regression,2,visual regression,2,2,['visual regression']
web extensions,4,web extensions,4,7,"['web extensions', 'web extension']"
scm,5,scm,5,5,['scm']
observable,4,observable,4,4,['observable']
postman,2,postman,2,2,['postman']
text to speech,2,text to speech,2,2,['text to speech']
timeline,5,timeline,5,5,['timeline']
chat feature,5,chat feature,5,5,['chat feature']
launch config,3,launch config,3,3,['launch config']
multi diff,2,multi diff,2,2,['multi diff']
flutter,3,flutter,3,3,['flutter']
integrated terminal,4,integrated terminal,4,4,['integrated terminal']
profile sync,2,profile sync,2,2,['profile sync']
memento,3,memento,3,3,['memento']
codelens,3,codelens,3,3,['codelens']
multi monitor,5,multi monitor,5,5,['multi monitor']
button,5,button,5,5,['button']
ui text,4,ui text,4,4,['ui text']
roaming profiles,2,roaming profiles,2,2,['roaming profiles']
microphone,2,microphone,2,2,['microphone']
window layout,2,window layout,2,2,['window layout']
language mode,3,language mode,3,3,['language mode']
input field,10,input field,10,13,"['input field', 'input box']"
floating window,3,floating window,3,6,"['floating window', 'floating windows']"
ui layout,4,ui layout,4,4,['ui layout']
visual bug,2,visual issue,6,8,"['visual bug', 'visual issue']"
subprocess,3,subprocess,3,3,['subprocess']
call stack,2,call stack,2,2,['call stack']
system,3,system,3,3,['system']
